message;sha
fix some stats monitor metrics--Descriptions of the changes in this PR:----The journalStats.getJournalQueueSize increase once and decrease twice, so this stat metric will be negative.----It increases in `logAddEntry` function and decrease in `QueueEntry recall` methord and Journal main thread run methord.----so we should delete the decrease in journal main thread run methord.----```--queue.put(QueueEntry.create(--                entry, ackBeforeSync,  ledgerId, entryId, cb, ctx, MathUtils.nowInNano(),--                journalStats.getJournalAddEntryStats(),--                journalStats.getJournalQueueSize()))--```--Reviewers: Sijie Guo <None>--This closes #2290 from hangc0276/bugfix_metrics;fbfd49a1e0307e5d490a2cdf8cbb840ef88cf628
Update Prometheus library to 0.8.1--Descriptions of the changes in this PR:--Update Prometheus library to 0.8.1----### Motivation----We have an obsolete version----### Changes----Update Prometheus library to latest version 0.8.1 and update NOTICE files----Reviewers: Sijie Guo <None>--This closes #2291 from eolivelli/fix/update-prom-081;13103341bcf36f5f939c2638830dd7c31bc8811c
fix bookie decommission sleep timeout value is negative bug--when decommission a bookie, and the ledger size of the bookie is big enough, the thread timeout will get negative, and the decommission operation will give up by throw exceptions as follow--```--14:12:56.982 [main] INFO  org.apache.bookkeeper.client.BookKeeperAdmin - Count of Ledgers which need to be rereplicated: 272752--14:12:56.983 [main] ERROR org.apache.bookkeeper.bookie.BookieShell - Received exception in DecommissionBookieCmd --java.lang.IllegalArgumentException: timeout value is negative--	at java.lang.Thread.sleep(Native Method) ~[?:?]--	at org.apache.bookkeeper.client.BookKeeperAdmin.waitForLedgersToBeReplicated(BookKeeperAdmin.java:1528) ~[org.apache.bookkeeper-bookkeeper-server-4.9.2.jar:4.9.2]--	at org.apache.bookkeeper.client.BookKeeperAdmin.decommissionBookie(BookKeeperAdmin.java:1500) ~[org.apache.bookkeeper-bookkeeper-server-4.9.2.jar:4.9.2]--	at org.apache.bookkeeper.bookie.BookieShell$DecommissionBookieCmd.runCmd(BookieShell.java:2664) [org.apache.bookkeeper-bookkeeper-server-4.9.2.jar:4.9.2]--	at org.apache.bookkeeper.bookie.BookieShell$MyCommand.runCmd(BookieShell.java:277) [org.apache.bookkeeper-bookkeeper-server-4.9.2.jar:4.9.2]--	at org.apache.bookkeeper.bookie.BookieShell.run(BookieShell.java:3081) [org.apache.bookkeeper-bookkeeper-server-4.9.2.jar:4.9.2]--	at org.apache.bookkeeper.bookie.BookieShell.main(BookieShell.java:3172) [org.apache.bookkeeper-bookkeeper-server-4.9.2.jar:4.9.2]--14:12:57.013 [main] INFO  org.apache.zookeeper.ZooKeeper - Session: 0x206189927840052 closed--```--The exception code is --```--private void waitForLedgersToBeReplicated(Collection<Long> ledgers, BookieSocketAddress thisBookieAddress,--            LedgerManager ledgerManager) throws InterruptedException, TimeoutException {--        int maxSleepTimeInBetweenChecks = 10 * 60 * 1000; // 10 minutes--        int sleepTimePerLedger = 10 * 1000; // 10 secs--        Predicate<Long> validateBookieIsNotPartOfEnsemble = ledgerId -> !areEntriesOfLedgerStoredInTheBookie(ledgerId,--                thisBookieAddress, ledgerManager);--        while (!ledgers.isEmpty()) {--            LOG.info("Count of Ledgers which need to be rereplicated: {}", ledgers.size());--            int sleepTimeForThisCheck = ledgers.size() * sleepTimePerLedger > maxSleepTimeInBetweenChecks--                    ? maxSleepTimeInBetweenChecks : ledgers.size() * sleepTimePerLedger;--            Thread.sleep(sleepTimeForThisCheck);--            LOG.debug("Making sure following ledgers replication to be completed: {}", ledgers);--            ledgers.removeIf(validateBookieIsNotPartOfEnsemble);--        }--    }--```--the ledger size is `272752`, when computing sleepTimeForThisCheck, --`ledgers.size() * sleepTimePerLedger` is `272752 * 10 * 1000 = 2727520000`， --the value exceeds max int value `2147483647`, it will turn to `-1567447296`, then the sleepTimeForThisCheck will be `-1567447296`.-- Thread.sleep will throw `java.lang.IllegalArgumentException: timeout value is negative` exception--Reviewers: Enrico Olivelli <eolivelli@gmail.com>, Jia Zhai <zhaijia@apache.org>--This closes #2284 from hangc0276/bug_fix;025d99f5a2a4cc02f3780a11b58a9b9d6c9940c3
Fixes vertx can not receive the request body---------*Motivation*----Vertx can not receive the request body so that the REST API--can not work well if you have a request with body.----*Modifications*----- Add body handler for the vertx http service----*Verify this change*----- Pass the test `testHttpMethodsWithBody`----Descriptions of the changes in this PR:--------### Motivation----(Explain: why you're making that change, what is the problem you're trying to solve)----### Changes----(Describe: what changes you have made)----Master Issue: #<master-issue-number>--------Reviewers: Enrico Olivelli <eolivelli@gmail.com>, Sijie Guo <sijie@apache.org>--This closes #2241 from zymap/fix-can-not-read-body;92f75da3f8711cb98eda2f435bbd57ffe67e87b7
Drop Maven Profile -Dstream (#2233)--### Motivation----The "stream" profile enables the build of all of the additional packages regarding the 'table service'.--This profile complicates a lot every script and the Maven project.--As the stream storage service is now stable and used in production, it is better to always include those modules.--Regualar developers on bookkeeper-server module won't be affected by this change as it affects only the full build and the release process.----### Changes--Modify every pom.xml in order to enable all of the parts of the pom.xml that would be enabled with '-Dstream'.--Modify release scripts by removing references to -Dstream--Modify bin/common.sh about the auto build feature--Modify Groovy scripts for Jenkins--Do not "shade" libthrift inside Distributed Log Jar----I did not modify the website because currently the precommit validation of the website is broken------* Remove stream Maven Profile----* Delete job_bookkeeper_precommit_java11.groovy----* Delete job_bookkeeper_precommit_java8.groovy----* Delete ticktoc.sh----* Restore -DstreamTests profile----Co-authored-by: Enrico Olivelli <eolivelli@apache.org>;21e0e2f9489be85542c882e5aa41a9a7c67ba827
Move the result of the BKCTL to the console by default--### Motivation ------### Changes----  Move the result of the BKCTL to the console----Master Issue: #2236  --Reviewers: Enrico Olivelli <eolivelli@gmail.com>, Sijie Guo <sijie@apache.org>--This closes #2268 from SunDapeng1/branch-2267;407a0299af034423aca009fe353c10a9de15f490
2178: IOException Should Be Thrown When Journal Is Corrupted--Fixes #2178 --Reviewers: Enrico Olivelli <eolivelli@gmail.com>,  Sijie Guo <sijie@apache.org>--This closes #2257 from atris/2176;9d6f5db2da75da2050ec753b4a3e7784f90c7c37
Move checkout action to v2 (#2272);b94d3fbb7540618e13781b3db14e2d2bcb2c823d
ISSUE #2218: Write customMetadata on ledgers created by DistributedLog--### Changes----Enable DistributedLog to attach custom metadata to underlying ledgers when writing logs.----The user can pass a LedgerMetadata object to DistributedLogManager#openLogWriter and DistributedLogManager#openAsyncLogWriter. The LedgerMetadata object is then used by the Allocator backing the BKLogWriteHandler every time it must allocate a new ledger.----Master Issue: #2218------Reviewers: Enrico Olivelli <eolivelli@apache.org>, Sijie Guo <sijie@apache.org>--This closes #2254 from dmercuriali/2218-distributedlog-ledger-custom-metadata, closes #2218;b84178af53d631b268143f9b8b0a3c3f731bf68a
Fix method order in order to make the execution of TestEntryLog predictable--### Motivation----TestEntyLog reuses the entryLogger variable across test methods execution, resulting in an unpredictable execution.--We can at least make the test work consistently across environments using JUnit built-in FixMethodOrder annotation----### Changes--FixMethodOrder(MethodSorters.NAME_ASCENDING)----Fixes #2260----Reviewers: Atri Sharma <atri@apache.org>--This closes #2266 from eolivelli/fix/flaky;761e42c608689dc595f019a2ac6a92fa1e0d30c7
Revert "bin/bookkeeper shell supports the -conf"--This reverts commit 163db4496d50cae198b80c9d88c14579f6d2e9f3.----Descriptions of the changes in this PR:--Commit 163db4496d50cae198b80c9d88c14579f6d2e9f3 broke "bookkeeper shell" command and integration tests are no more able to work------Reviewers: Sijie Guo <sijie@apache.org>--This closes #2265 from eolivelli/fix/revert-bad-fix;3ae3ad445b9d22b0a6c8b82f8da383955f4d6a4d
Add BP-38 to list of approved releases;018648b8cf7ca8e105c976aaa7e941561d2902e8
BP-38 Publish Bookie Service Info on Metadata Service--This is the BP page for BP-38 Publish Bookie Service Info on Metadata Service----Master Issue: #2215 --------Reviewers: [Ivan Kelly <ivank@apache.org>, Sijie Guo <sijie@apache.org>, Flavio Junqueira <fpj@apache.org>--This closes #2214 from eolivelli/fix/bp-disc;26e03dc8d410627d6a489cd5dd32ae837bc4cc0e
Remove travis--Descriptions of the changes in this PR:----### Motivation----The CI is moved to github actions.------### Changes----Delete travis configuration.--------Reviewers: Enrico Olivelli <eolivelli@gmail.com>--This closes #2259 from sijie/remove_travis_ci;9397d111408351bbe329588c026c226b03893f11
[CODE-STYLE] fix build failure for check-style--Descriptions of the changes in this PR:--------### Motivation----PR Validation build is failing with below exception:--```--[ERROR] src/main/java/org/apache/bookkeeper/stream/storage/impl/cluster/ZkClusterInitializer.java:[35] (imports) ImportOrder: Import org.apache.bookkeeper.stream.storage.StorageConstants.getSegmentsRootPath appears after other imports that it should precede--[ERROR] Failed to execute goal org.apache.maven.plugins:maven-checkstyle-plugin:3.0.0:check (default-cli) on project stream-storage-service-impl: You have 1 Checkstyle violation. -> [Help 1]--```--Reviewers: Enrico Olivelli <eolivelli@gmail.com>--This closes #2258 from rdhabalia/checkZk;6989954e05504c345ae9e50c9c906f8291a6dc02
Website: update Gemfile dependencies--Updating Gemfile dependencies to try fix Travis (see https://github.com/apache/bookkeeper/issues/2252)----Also fixing https://www.cvedetails.com/cve/CVE-2018-17567/ in the meantime----You can find the staging website  https://aluccaroni.github.io/bookkeeper-staging-site--Reviewers: Enrico Olivelli <eolivelli@gmail.com>, Sijie Guo <None>--This closes #2256 from aluccaroni/master;e37f3aa03ad4d1ad1e5ded2ffceac3e844e6f46e
Remove Jenkins precommit jobs and fix checkstyle errors----Reviewers: Enrico Olivelli <eolivelli@gmail.com>--This closes #2255 from sijie/remove_bookkeeper_tests;2836241fbdbe2c8b31718f2374f6fbe50645a2b7
Website: add EOL tag to navbar--As discussed on the mailing list, I'm updating the BookKeeper website to reflect the EOLed version of BookKeeper----You can find the staging website  https://aluccaroni.github.io/bookkeeper-staging-site----Here a screenshot of the new navbar:--![image](https://user-images.githubusercontent.com/11058798/72979770-587ce880-3dd9-11ea-86bf-de4a9aa694d3.png)----Reviewers: Enrico Olivelli <eolivelli@gmail.com>, Sijie Guo--This closes #2253 from aluccaroni/master;a5eb8caaf52b04b24abce07b25f4c609675fbd06
bin/bookkeeper shell supports the -conf--### Motivation--`bin/bookkeeper shell ` support `-conf configuration`, but it doesn't work. bk_server.conf is loaded by default, even if the configuration is specified--![image](https://user-images.githubusercontent.com/42792537/70309755-2a534180-1849-11ea-96b0-bd5b07a6b717.png)--Modify `bin/bookkeeper` to specify the configuration file as an absolute path------Reviewers: Enrico Olivelli <eolivelli@gmail.com>, Sijie Guo <None>--This closes #2211 from SunDapeng1/branch-2211;163db4496d50cae198b80c9d88c14579f6d2e9f3
[CI] Migrate the Jenkins CI to Github Action---------Master Issue: #2242----*Modifications*----Migrate theJenkins CI to Github Action----Reviewers: Enrico Olivelli <eolivelli@gmail.com>, Sijie Guo <None>--This closes #2246 from zymap/migrate-ci;cfb28fe6ef1cb82f7e8e16f3859b02d607555656
Website: Update Release Management for new Time Based Release Plan--As discussed on the mailing list, I'm updating the BookKeeper website to reflect the new Time Based Release Plan.----You can find the staging website  https://aluccaroni.github.io/bookkeeper-staging-site/community/releases/----Please note that I've removed the calendar since it was empty--Reviewers: Enrico Olivelli <eolivelli@gmail.com>, Sijie Guo <None>--This closes #2251 from aluccaroni/master;965c874d5ef7455de902dbcedc7471bb60ee886b
[HOTFIX] [DOCS] fix error in leger api document--This PR :--1. add missing comma and dot--2. fix some layout error--in ledger-api document--Reviewers: Sijie Guo <None>--This closes #2250 from aloyszhang/hotfix-ledger-api;41a468743dd1f0b004179ce406fae291c1b80abe
[HOTFIX] [DOCS] remove redundant word in protocol documents--This PR removes redundant word  "because" in protocol documents.----Reviewers: Sijie Guo <None>--This closes #2249 from aloyszhang/hotfix-protocol;325d9c4b9c2b59c77d2db71129d138d0b2207d61
[HOTFIX] fix the http endpoint component count error--This PR is a hotfix for "BookKeeper Admin REST API" document, the compoent of HTTP endpoints should be 5, but it's 4 in the doc.--Reviewers: Enrico Olivelli <eolivelli@gmail.com>, Sijie Guo <None>--This closes #2248 from aloyszhang/hotfix;1f403f96582b292c2ea29c92ed22c859c2f9cffa
Create ledgersRootPath recursively for 'bin/bookkeeper shell metaformat'--Create ledgersRootPath recursively for `bin/bookkeeper shell metaformat`. The existence of any parent znodes is not an error condition----Reviewers: Enrico Olivelli <eolivelli@gmail.com>, Sijie Guo <None>--This closes #2237 from SunDapeng1/branch-2236;004cfe36af8365c6a9bb198ccf74eab311f0249d
