message;sha
TAJO-972: Broadcast join with left outer join returns duplicated rows.(Hyoungjun Kim via jaehwa)--Closes #89;a5de837209a8d6d9685ad1aa8132b3b4ecd99727
TAJO-666: java.nio.BufferOverflowException occurs when the query includes an order by clause on a TEXT column. (Mai Hai Thanh via jihoon);2a6b38e8460a048ce09d18aefb8786627473fbf7
TAJO-939: Refactoring the column resolver in LogicalPlan.--Closes #71;862435bc9622f9a8dde07417158b904554c36e60
TAJO-965: Upgrade Bytes class and move some methods to others.--Closes #86;85b7031aa58971365a526c44c1b31c3385b7993d
TAJO-961: TajoCli should exit when at least one query faces error while executing a SQL script. (hyunsik)--Closes #84;6dac6a5b8764720a40740f7bb27ef48be1c0f7d5
TAJO-955: Add database selection submit button in catalogview.jsp for text based browse. (Hyoungjun Kim via jihoon);b1b16d5d6add3e03e0f4161da3373452065482d7
TAJO-960: TajoCli's problem does not show the current status.--Closes #83;40ae9c048e388ccb9e058fe27dc4f0b9d582fbff
 TAJO-956: CONCAT should be support multiple params and null param. (Hyoungjun Kim via hyunsik)-- Closes #81;06935b392ce40264ae41e6486e5737f8c5c0593b
Fixed wrong table syntax in sphinx doc.;4d0b445968a43ba9b83bcefab8241e3b9ea84c64
TAJO-953: RawFile should release a DirectBuffer immediately. (jinho)--Closes #79;3df7fda36bfcb3869878f72d90830315b0584f2e
TAJO-945: Connecting to Tajo by JDBC driver failed with SQL Exception "Invalid JDBC URI". (Mai Hai Thanh via jihoon);1867c53e4de46bf5c6f2a69fe9d1fd27facac35b
TAJO-20: INSERT INTO ... SELECT. (Hyoungjun Kim via hyunsik)--Closes #72;499d1081b66e0a785dce82430e90bce9d39caa7e
TAJO-933: Fork some classes of Parquet as builtin third-party classes.--Closes #75;9cf107191bac3592d55c59ae6b60ab6051d5656d
TAJO-904: ORDER BY Null first support. (Hyoungjun Kim via hyunsik)--Closes #70;47d4fe22b8e5594d82054fa5a7b5cdc23f578be6
TAJO-936: TestStorages::testSplitable is failed occasionally. (jinho);aee7874faa45e3ba2eda3157683cf20111cacea5
TAJO-673: Assign proper number of tasks when inserting into partitioned table. (jaehwa);48dbfd92c4f424ffef6c9aa03e905882bd42bbec
TAJO-932: Upgrade Parquet to 1.5.0.--Closes #67;5e2d6c3c74ec107e5c62359cedb602f940061c45
TAJO-916: SubQuery::computeStatFromTasks occasionally fail. (Hyoungjun Kim via hyunsik)--Closes #69;fe557ad24a70f6d698cc85f0bb75765906eb3641
TAJO-869: Sometimes, the unit test of testTaskRunnerHistory is failed. (jinho);0a39818f5ee29be56b23060c978915fd7287fd0a
TAJO-908: Fetcher does not retry, when pull server connection was closed. (jinho)-Closes #58;01857dadd42bd55894ce6edb55159e80c30f6c30
Fixed a test failure by a non-deterministic query.;9f873b129de3ac0fc8122528b7e10e46406704d1
TAJO-926: Join condition including column references of a row-preserving table in left outer join causes incorrect result.--Closes #62;c87fe2e8ca135778d3f9c91606bc41c4eb6da5a8
TAJO-852: Integration test using HCatalog as a catalog store is failed. (jinho);a17bd0f182d5405450b3e47be81f45dd6cdc362e
TAJO-934: Multiple DISTINCT returns null grouping key value. (Hyoungjun Kim via hyunsik)--Closes #63;95292d29d96963c769ce2fd17a3350375145683e
TAJO-929: Broadcast join with empty outer join table returns empty result. (Hyoungjun Kim via hyunsik)--Closes #66;329e508caf88b3f75e465581599a255eceabb16a
TAJO-927: Broadcast Join with Large, Small, Large, Small tables makes a wrong plan. (Hyoungjun Kim via hyunsik)--Closes #65;42f3b4dd8fbf1a5a46a4469c7ac919fb32089225
TAJO-925: Child ExecutionBlock of JOIN node has different number of shuffle keys. (Hyoungjun Kim via hyunsik)--Closes #61;438010f92bdbde50447d9fbc3438e57ddaff776f
TAJO-913: Add some missed tests for constant value group-by keys.--Closes #60;52c8600dd59247b9be95f338ade4ea5aee2fba06
TAJO-909: {SortBased, Col}PartitionStoreExec should not write partition keys to files. (Hyoungjun Kim via hyunsik)--Closes #64;29db645ad02067464ed3e9b94b3e62d44ab2adf4
TAJO-912: Tsql prints wrong version. (Mai Hai Thanh via hyunsik);101413e319cd1be0e2570c6759e52d98aee89725
TAJO-903: Some left outer join cases are not optimized as the broadcast join. (Hyoungjun Kim via hyunsik)--Closes #56;a5d14f8082fed000835520df6c9f12476039aea1
TAJO-774: Implement logical plan part and physical executor for window function.--Closes #13;d3ee50a95868a17cd69964adbd3f70149040ab6b
Merge branch 'master' of https://git-wip-us.apache.org/repos/asf/tajo into window_function--Conflicts:-	tajo-core/src/main/java/org/apache/tajo/engine/parser/HiveQLAnalyzer.java;a8bf9a36c7b9d7dd98802e102472b800ec05dcbd
TAJO-911: Refactoring Mysql/Maria Catalog Store. (DaeMyung Kang via hyunsik)--Closes #59;b9a39728f9a18f8a9f986f35a40c17005795257b
TAJO-902: Unicode delimiter does not work correctly. (jinho)-Closes #53;10caff074e2f00887134f94b0dc918b3cef0e824
TAJO-905: When to_date() parses some date without day, the result will be wrong. (hyunsik)--Closes #57;d84d5ca59dc0cd3ad86cad6b9ec31681b8249e9f
TAJO-898: Left outer join with union returns empty result. (Hyoungjun Kim via hyunsik)--Closes #55;9fdd1ebe120976df53de4cee890de88413847146
TAJO-897: PartitionedTableRewriter is repeated several times with same table. (Hyoungjun Kim via hyunsik)--Closes #54;844ffd7d2428209292e41dadbfed19ee03c37deb
TAJO-891: Complex join conditions with UNION or inline should be supported.--Closes #49;eae4c132363a63240d93c5522e48b44e45d9553d
TAJO-899: Nested now() has different value for each task. (Hyoungjun Kim via hyunsik)--Closes #52;0953d7154753d2326ec1fb230d517e3a2aa83f69
TAJO-896: Full outer join query with empty intermediate data doesn't terminate. (Hyoungjun Kim via hyunsik)--Closes #51;f5e999915a852473a77aa6958c46ae2389bafa2f
 TAJO-894: Left outer join with partitioned large table and small table returns empty result. (Hyoungjun Kim via hyunsik)-- Closes #50;88d043467a7da5971cc3e0f535eb158cfa1d1ac5
TAJO-867: OUTER JOIN with empty result subquery produces a wrong result. (missed github issue close.)--Closes #35;38f1a57382d85217ffa6ce7501752146cb4e0ab5
Merge branch 'master' of https://git-wip-us.apache.org/repos/asf/tajo into TAJO-867;39645597a9bf0065436a8de2b0531f5c2336235e
TAJO-867: OUTER JOIN with empty result subquery produces a wrong result. (Hyoungjun Kim via hyunsik);cdd358879051a19a421a9441550afbeac21c5709
Fixed travi-ci message problem.;d5ef39949f029c94178fcf7e3cc37d68b35d795d
TAJO-881: JOIN with union query occurs NPE. (Hyoungjun Kim via hyunsik)--Closes #48;6cfd448f7fb60a254a237230f071456f188f9179
TAJO-884: complex join conditions should be supported in ON clause.--Closes #44;b3758361335a4cd26d8b7b9d18879b2b35f612fb
TAJO-874: Sometimes InvalidOperationException occurs when aggregates TableStat. (Hyoungjun Kim via hyunsik)--Closes #38;d7c2c957a9b402f3847ef56bd1903d66c02b6bee
TAJO-874: Sometimes InvalidOperationException occurs when aggregates TableStat. (Hyoungjun Kim via hyunsik);4165f33984368c3f0ff504ff65a3f3c0d6904712
TAJO-866: COUNT DISTINCT with other aggregation function throws ClassCastException. (Hyoungjun Kim via hyunsik)--Closes #36;26265c0609324b52f8e22bf803fddfa1413cf3a4
TAJO-890: Redirect stdout of maven test to /dev/null in Travis CI script.--Closes #47;48c6d1a38fa28cef14bf610328004fc68a734b83
TAJO-887: Eliminate HiveQL support feature. (missed elimination of hiveql config).;e52742d774b024985494911366aa1bbf854f8aea
TAJO-887: Eliminate HiveQL support feature.--Closes #46;fb2ea19c07bb08c96c816238613bf35cdfe5a32a
TAJO-882: CLI hangs when a error occurs in the GlobalPlanner. (Hyoungjun Kim via hyunsik)--Closes #42;dff6a30740bb2348868ebd527ced0a48973bf45c
TAJO-886: Add IRC page to community section in site.--Closes #45;56d5daa5dc76949a3a905dd99c2d85e72f743bda
TAJO-853: Refactoring FilterPushDown for OUTER JOIN. (Hyoungjun Kim via hyunsik)--Closes #28;8cf508aad4cfa631f86229d7ed2875e2a0929c70
TAJO-850: OUTER JOIN does not properly handle a NULL. (Hyoungjun Kim via hyunsik)--Closes #22;be21bc706d9ebade71e976ecb966149cf1272385
TAJO-879: Some data is missing in the case of BROADCAST JOIN and multi-column partition. (Hyoungjun Kim via jaehwa);8883f9fc28a51aa9db6242206f75db49043e176b
TAJO-848: PreLogicalPlanVerifier::visitInsert need to find smaller expressions than target columns for a partitioned table. (jaehwa);1613cd2c7917ffa8ecc8aee24729bd670f3b0ac8
 TAJO-880: NULL in CASE clause occurs Exception. (Hyoungjun Kim via hyunsik)-- Closes #40;4ec8f0dd44fb58279c00e896a1aebefc40bd8017
TAJO-847: Supporting MariaDB-based Store, which is compatible with MySQL. (Jinhang Choi via jihoon);9f54c4b73f676dbfd2e2c8e53d24e7e1430b8292
TAJO-862: Restore failure of dumped relations. (jihoon);d6e37127bb597fb9bceb745ee644ea43a25c2751
TAJO-861: tajo-dump script are not executable. (jinho);07225fa3486546872fe1d6e5d917ee0857795317
TAJO-839: If all tables participate in the BROADCAST JOIN, there is some missing data. (Hyoungjun Kim via jihoon);43875ba36b577a9819bd1794f8ea864e8c95077d
TAJO-840: Improve query result print with counting empty table. (jaehwa);f3092c4205054e7be75f5729588c4accb1cf97c6
TAJO-859: Update site for new committer Alvin Henrick. (hyunsik)--Closes #27;1474a2a273192c08d726eb431ddcb4eb34837a4b
Closes #24;4feb53790dc748cc1de17ed3716e46450d076e94
TAJO-844: JDBC should be support getTime, getDate, and getTimestamp. (Hyoungjun Kim via hyunsik)--Closes #19;06be06085698e575414994a26956056f326f77dd
TAJO-868: TestDateTimeFunctions unit test is occasionally failed.--Closes #34;500c683b0b1fa6ed3f1914528d60736e741c956e
TAJO-860: Implements TRUNCATE table. (missed github closes)--Closes #29, #24.;ace1d47effd83a4c9409c85ffaf14ba83c385b3f
TAJO-860: Implements TRUNCATE table. (Hyoungjun Kim via hyunsik);13af1fa129ac13f6f04eab7ef4b44d605a9fcc49
TAJO-843: implements COALESCE for BOOLEAN, DATE, TIME, TIMESTAMP. (Hyoungjun Kim via hyunsik)--Closes #26;692ae6648be0b50b4289ca395f7d9d659033907d
TAJO-863: Column order mismatched in the JOIN query with asterisk selection. (Hyoungjun Kim via hyunsik)--Closes #31;47f6f56c7ba6feb20bc991cafdafd160ca53684d
TAJO-762: Implements current date/time function (Hyoungjun Kim via hyunsik)--Closes #16;26dc6e926db3934ea7309cc4e93d24a5881de97d
TAJO-849: Add Parquet storage to HCatalogStore. (jaehwa);64106a3223c882c260ba39edd53c85d1900b83a0
TAJO-854: Supports INSERT INTO with UNION. (Hyoungjun Kim via jihoon);f7810074378823cf70114d31548f52c08c63f7c5
TAJO-793: CLI should be able to exit when single query is failed. (Hyoungjun Kim via jinho)--Closes #25;d365e9e17e0ee5074d98f9d9c2f20cbb2f326ec6
TAJO-846: Clean up the task history in woker. (jinho)--Closes #20;8e6502231c79de900bf2dc5c4f37cab521e50c2b
TAJO-842: NULL handling in JDBC. (fixed a missing log in CHANGES);25c04db39d33d59b245730b5f2778a49e2042294
TAJO-842: NULL handling in JDBC. (Hyoungjun Kim via jinho)--Closes #18;300fde0a6f26bab558d5bfe50498b1c4c5cccbfd
TAJO-851: Timestamp type test of TestSQLExpression::testCastFromTable fails in jenkins CI test. (Hyoungjun Kim via hyunsik)--Closes #23;c2477f4167e48f5ded935d5c1a213cf22d06d9eb
TAJO-699: Create a table using LIKE. (Prafulla T via hyunsik)--Closes #21;a191b1dc7ad3189c825069084fc6fc6167a4eb87
TAJO-834: Add Travis notification to issues@tajo.a.o and IRC. (hyunsik);31e247cd647e1e26c56c0fee9fc2c2821f8b4265
TAJO-830: Some filter conditions with a SUBQUERY are removed by optimizer. (Hyoungjun Kim via hyunsik)--Closes #12;e2d0464747a08dd1c0df5fd6010c878d66802ace
TAJO-825: Datetime type refactoring. (fixed missing changes);5bdfe887a4eeb54f830369804e82d6baec4e7a5f
TAJO-825: Datetime type refactoring. (Hyoungjun Kim via jihoon);526dca28b50d10973735accc87adc787de2db09d
TAJO-819: KillQuery does not work for running query on TajoWorker. (jaehwa);98f142cc73db1449ec04353c90897721806ecd42
TAJO-808: Fix pre-commit build failure. (jinho);618faa242ee0f24bc7e4b879b542b94e0f7ce357
TAJO-827: SUM() overflow in the case of INT4. (Hyoungjun Kim via hyunsik);e7051ef343d2a97bd8af4aa6b2f8a345b3567c76
TAJO-832: NPE occurs when Exception's message is null in Task. (Hyoungjun Kim via hyunsik);76a5e077cd6300afd9c23014f72443a624789291
TAJO-833: NPE occurs when using the column as a alias name in the multiple DISTINCT. (Hyoungjun Kim via hyunsik)--Closes #11;5f9330b101d20760dffd96ec5191134352b5a6aa
Merge branch 'master' of https://git-wip-us.apache.org/repos/asf/tajo into window_function--Conflicts:-	CHANGES-	tajo-algebra/src/main/java/org/apache/tajo/algebra/Expr.java;6771d20e847e7edf8754fe3b2652725cd09e2313
TAJO-821: IllegalStateException occurs when a NettyClientBase object is created within single thread. (hyoungjunkim via jinho);d0528d1bcb5b57b2287fd435701234cd226e8ac2
TAJO-833;5dda14a9d3e2216c1c80ae2b3654a78b852df269
TAJO-811: add simple fifo scheduler support. (jinho);4a747a0f8756f046173ab2eaa15dc2b03bd78379
TAJO-801: Multiple distinct should be supported. (Hyoungjun Kim via hyunsik);9350a8026b107da11ed2dc8457ad95d3f2153f0c
TAJO-829: Same constants in groupby clause may cause planning error.;1c21e8bb692a33530cb804291517f57635b4b091
TAJO-816: NULL delimiter doesn't apply with HCatalogStore. (jaehwa);77fdbfb2e596c7b1c4d54dff9f4161b9b5378889
TAJO-823: Missing INET4 handling in DatumFactory.cast(). (jihoon);214301fdd51b144ba65fc3dd8bd3c862d537cad7
TAJO-803: INSERT INTO without FROM throws ClassCastException. (Hyoungjun Kim via hyunsik);8e8004698f4bd891a415fcc62add59998ced2ae3
TAJO-494: Extend TajoClient to run a query with a plan context serialized as the JSON form. (jihoon);9bbf87e3a4396d90346fa41a0aef036f0e4f6a9f
TAJO-807: Implement Round(numeric, int) function. (Seungun Choe via hyunsik);ad53ffeac5ee5c6b9f5b33ca45bb0c38490a8b95
TAJO-817: tajo-core should not skip deploy.--Closes #7.;f1ead5ec93f919cc0f198bf226df6f77d11a29d7
TAJO-814: Set up Travis CI builds.--Fixes #8.;5e8c0bd68cebc9da1962cffd6289e06e15259d75
TAJO-820: Add missing license header to 0.8.0 release announcement. (hyunsik);9ec9ac18b1e4e685e64f2b551b9c414acdfa514f
TAJO-813: CLI should support comment character with multi-line query. (Hyoungjun Kim via hyunsik);8e523c12e50ff660b09b4d6fa289ea617e08fbfa
TAJO-800: CLI's meta command should be aware "TABLE_NAME" style. (Hyoungjun Kim via hyunsik);eb4e54a14a0f62749c4163d7192bdd547bc64e12
TAJO-812: Some methods of TajoDatabaseMetaData should result in an empty tuple list instead of SQLFeatureNotSupportedException.--This closes #6;3ffb4ee24499865720eef518d8ccb1948c274d65
TAJO-810: Update Tajo site for 0.8.0 release. (hyunsik)--This closes #5;3c204f4b68b63050c9e736cffae227c0e62e4b8b
TAJO-795: PlannerUtil::joinJoinKeyForEachTable need to handle theta-join. (jaehwa);70567fcf47b5fdcc33a21be51c6de03e016ae4ff
TAJO-605: Rename Options to KeyValueList. (jinho);5db47466b00b7405a7decf1fbe036f4ebfb960ec
TAJO-792: Insert table error with database name. (Hyoungjun Kim via hyunsik);08bcc2d8282fd3b066ed37eafc2c2b142227015d
TAJO-797: Implicit type conversion support. (hyunsik);bd032094caa0f54ddfbee2ee5eb6ab46824a9afa
TAJO-806: CreateTableNode in CTAS uses a wrong schema as output schema and table schema. (hyunsik);cde1bcaf563befb8889cafc23e72850782725488
TAJO-804: Bump up Parquet version to 1.4.2. (hyunsik);d5347c6b1ebea9a9ac5d935f8d51947da7cf94fd
TAJO-791: Implements ADD_DAYS() function (Hyoungjun Kim via hyunsik);86e09d7ece7f34e455fefcf9731184f5aa8e41ec
TAJO-790: Implements ADD_MONTHS() function. (Hyoungjun Kim via hyunsik);1a430fae5a73f8b5df7fb225e001263379a695fb
Revert "TAJO-780: Implements ADD_MONTHS() function. (Hyoungjun Kim via hyunsik)"--This reverts commit 698ff73344a20bd9ccf89d01cf1566dce21f1147.;5f1b8e25b40217ceb6257d7aea55cad42892319c
TAJO-780: Implements ADD_MONTHS() function. (Hyoungjun Kim via hyunsik);698ff73344a20bd9ccf89d01cf1566dce21f1147
TAJO-425: RAWFILE_SYNC_INTERVAL has not default value. (jinho);620031113edb3a9dab4132530f936f1244d134ae
TAJO-617: Rename BIN/tajo_dump BIN/tajo-dump. (jinho);2295cdea1bceeb79b6566ed8804086a812d39157
TAJO-805: Multiple constant in selection emits some columns. (Hyoungjun Kim via hyunsik);064f18c2d41905604086e3f29783169d7e3d2dda
TAJO-799: Local query without FROM throws IllegalArgumentException in CLI (Hyoungjun Kim via hyunsik);0fb823b9004a9f566bba55dd40c7defeade946d2
TAJO-802: No partition columns in WEB catalog page. (Hyoungjun Kim via hyunsik);6cc5006d5ffbc88aa7b34c18d762c69f8c347418
TAJO-789: Improve shuffle URI. (jinho);8321d263e39987aa3bd075c8da163ee093cad420
TAJO-766: Test failures in TestExecExternalShellCommand. (jihoon);71f394df9a45f1fe22a120918614b284c09d6347
TAJO-758: Supports parameter values in the SQL file. (Hyoungjun Kim via hyunsik);fd896a6c8e28b1e2f0458e49edbbec6195b78901
TAJO-761: Implements INTERVAL type. (Hyoungjun Kim via hyunsik);5bbb7e822ecde5b783ed1d6210b0e9fe9262d054
Changed version in master branch to 0.9.0-SNAPSHOT.;8c92a9d3ffdf27118c3868686b3bdc1b38dc7f5b
TAJO-734: Arrange TajoCli output message. (hyoungjunkim via jihoon);bc1a3235176fd5d09b0093bc5b1ff03cdca63dab
TAJO-517: Publish Tajo jar to a public maven repository. (hyunsik);fe8103552bb737a8085242ae67ba00732601287b
TAJO-788: Update Tajo documentation and README, and BUILDING. (hyunsik);89e8fa3b8b5e250477c53966510a263dcf23f8dd
TAJO-787: FilterPushDownRule::visitSubQuery does not consider aliased columns. (jaehwa);248879fee0038c89b77d0bf6271023e718410e41
TAJO-783: Remove yarn-related code from tajo-core. (hyunsik);882f92c6d74818eee7f086a7c5f9467b44101abf
TAJO-786: TajoDataMetaDatabase::getSchemas creates invalid MetaDataTuple.;9cd8dac357a2d8c33943211ca18f3837a293c489
Merge branch 'master' of https://git-wip-us.apache.org/repos/asf/tajo into window_function;39d4f2d7ba1fd16aadbc2809d6278f49a9857f72
TAJO-652: logical planner cannot handle alias on partition columns. (Hyoungjun Kim via hyunsik);cbe1d6e94ed7e3bdcd30d0414815736621b6b8df
TAJO-737: Change version message when daemon starts up. (hyunsik);bbf2461a5bddc77b3597030976158e00ee88fe0d
TAJO-675: maximum frame size of frameDecoder should be increased. (jinho);c367377fa2887458fd246b7481cfc49865dc5ff9
TAJO-748: Shuffle output numbers of join may be inconsistent. (jaehwa);2b27f7de70904552d38801f57aa12396a9df75ac
TAJO-777: Partition column in function parameter occurs NPE. (missed test files);f1f36ec5f5ef78168dfe024c07c1ba122f2d78c6
TAJO-777: Partition column in function parameter occurs NPE. (Hyoungjun Kim via hyunsik);e56a7a41fb6b27e093c5c49a2d86a8cabc203156
TAJO-763: Out of range problem in utc_usec_to() (modified contributor name to Ilhyun Suh in CHANGES.txt).;6a005ce7e4c5ed80278da702255197936c189ff3
TAJO-763: Out of range problem in utc_usec_to(). (hyunsik);92e9a667379b99df1e9160ac207246ac65b0cfac
Merge branch 'master' of https://git-wip-us.apache.org/repos/asf/tajo into window_function;1b3ec373c74aff47abcb593b1f402b6791ef8656
Fixed tajo-dist/pom.xml.;f8ba4dbdc8cb2122014eb8ea6513f32b679c47d1
